,Yields,Predicted Yields
44,POOR YIELD,AVERAGE YIELD
45,GOOD YIELD,AVERAGE YIELD
46,BELOW AVERAGE YIELD,AVERAGE YIELD
47,POOR YIELD,AVERAGE YIELD
48,GOOD YIELD,POOR YIELD
49,AVERAGE YIELD,GOOD YIELD
50,GOOD YIELD,POOR YIELD
51,BELOW AVERAGE YIELD,AVERAGE YIELD
52,AVERAGE YIELD,POOR YIELD
53,GOOD YIELD,AVERAGE YIELD
54,GOOD YIELD,GOOD YIELD
55,AVERAGE YIELD,BELOW AVERAGE YIELD
56,POOR YIELD,BELOW AVERAGE YIELD
57,GOOD YIELD,BELOW AVERAGE YIELD
58,AVERAGE YIELD,GOOD YIELD
59,GOOD YIELD,GOOD YIELD
60,BELOW AVERAGE YIELD,AVERAGE YIELD
61,GOOD YIELD,GOOD YIELD
62,AVERAGE YIELD,BELOW AVERAGE YIELD
63,BELOW AVERAGE YIELD,AVERAGE YIELD
64,AVERAGE YIELD,GOOD YIELD
65,GOOD YIELD,POOR YIELD
66,GOOD YIELD,GOOD YIELD
67,GOOD YIELD,BELOW AVERAGE YIELD
68,AVERAGE YIELD,AVERAGE YIELD
69,BELOW AVERAGE YIELD,POOR YIELD
70,BELOW AVERAGE YIELD,AVERAGE YIELD
71,GOOD YIELD,AVERAGE YIELD
72,AVERAGE YIELD,AVERAGE YIELD
73,POOR YIELD,POOR YIELD
74,POOR YIELD,GOOD YIELD
75,GOOD YIELD,AVERAGE YIELD
76,GOOD YIELD,GOOD YIELD
77,GOOD YIELD,GOOD YIELD
78,BELOW AVERAGE YIELD,GOOD YIELD
79,BELOW AVERAGE YIELD,POOR YIELD
80,AVERAGE YIELD,GOOD YIELD
81,POOR YIELD,POOR YIELD
82,GOOD YIELD,GOOD YIELD
83,POOR YIELD,BELOW AVERAGE YIELD
84,BELOW AVERAGE YIELD,GOOD YIELD
85,GOOD YIELD,POOR YIELD
86,POOR YIELD,BELOW AVERAGE YIELD
87,GOOD YIELD,GOOD YIELD
88,POOR YIELD,POOR YIELD
89,GOOD YIELD,GOOD YIELD
90,BELOW AVERAGE YIELD,POOR YIELD
91,BELOW AVERAGE YIELD,POOR YIELD
92,POOR YIELD,POOR YIELD
93,GOOD YIELD,AVERAGE YIELD
94,GOOD YIELD,GOOD YIELD
95,GOOD YIELD,AVERAGE YIELD
96,GOOD YIELD,GOOD YIELD
97,GOOD YIELD,AVERAGE YIELD
98,POOR YIELD,POOR YIELD
99,BELOW AVERAGE YIELD,AVERAGE YIELD
100,AVERAGE YIELD,AVERAGE YIELD
101,GOOD YIELD,GOOD YIELD
102,POOR YIELD,GOOD YIELD
103,BELOW AVERAGE YIELD,POOR YIELD
104,POOR YIELD,POOR YIELD
105,GOOD YIELD,BELOW AVERAGE YIELD
106,AVERAGE YIELD,GOOD YIELD
107,POOR YIELD,POOR YIELD
108,GOOD YIELD,AVERAGE YIELD
109,GOOD YIELD,AVERAGE YIELD
110,GOOD YIELD,AVERAGE YIELD
111,BELOW AVERAGE YIELD,AVERAGE YIELD
112,GOOD YIELD,GOOD YIELD
113,AVERAGE YIELD,AVERAGE YIELD
114,GOOD YIELD,BELOW AVERAGE YIELD
115,GOOD YIELD,GOOD YIELD
116,GOOD YIELD,GOOD YIELD
117,POOR YIELD,POOR YIELD
118,AVERAGE YIELD,GOOD YIELD
119,AVERAGE YIELD,GOOD YIELD
120,GOOD YIELD,POOR YIELD
121,BELOW AVERAGE YIELD,GOOD YIELD
122,GOOD YIELD,GOOD YIELD
123,BELOW AVERAGE YIELD,AVERAGE YIELD
124,GOOD YIELD,POOR YIELD
125,AVERAGE YIELD,BELOW AVERAGE YIELD
126,POOR YIELD,BELOW AVERAGE YIELD
127,GOOD YIELD,BELOW AVERAGE YIELD
128,GOOD YIELD,GOOD YIELD
129,GOOD YIELD,GOOD YIELD
130,AVERAGE YIELD,AVERAGE YIELD
131,POOR YIELD,BELOW AVERAGE YIELD
132,GOOD YIELD,BELOW AVERAGE YIELD
133,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
134,AVERAGE YIELD,AVERAGE YIELD
135,GOOD YIELD,AVERAGE YIELD
136,GOOD YIELD,POOR YIELD
137,AVERAGE YIELD,GOOD YIELD
138,GOOD YIELD,GOOD YIELD
139,BELOW AVERAGE YIELD,GOOD YIELD
140,GOOD YIELD,AVERAGE YIELD
141,AVERAGE YIELD,AVERAGE YIELD
142,AVERAGE YIELD,BELOW AVERAGE YIELD
143,AVERAGE YIELD,GOOD YIELD
144,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
145,GOOD YIELD,AVERAGE YIELD
146,GOOD YIELD,GOOD YIELD
147,BELOW AVERAGE YIELD,GOOD YIELD
148,GOOD YIELD,GOOD YIELD
149,GOOD YIELD,BELOW AVERAGE YIELD
150,GOOD YIELD,GOOD YIELD
151,AVERAGE YIELD,AVERAGE YIELD
152,AVERAGE YIELD,POOR YIELD
153,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
154,GOOD YIELD,AVERAGE YIELD
155,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
156,POOR YIELD,AVERAGE YIELD
157,BELOW AVERAGE YIELD,GOOD YIELD
158,GOOD YIELD,POOR YIELD
159,AVERAGE YIELD,GOOD YIELD
160,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
161,POOR YIELD,AVERAGE YIELD
162,POOR YIELD,POOR YIELD
163,AVERAGE YIELD,AVERAGE YIELD
164,AVERAGE YIELD,BELOW AVERAGE YIELD
165,POOR YIELD,POOR YIELD
166,BELOW AVERAGE YIELD,GOOD YIELD
167,POOR YIELD,GOOD YIELD
168,AVERAGE YIELD,AVERAGE YIELD
169,GOOD YIELD,GOOD YIELD
170,POOR YIELD,POOR YIELD
171,GOOD YIELD,POOR YIELD
172,GOOD YIELD,GOOD YIELD
173,GOOD YIELD,AVERAGE YIELD
174,GOOD YIELD,GOOD YIELD
175,GOOD YIELD,GOOD YIELD
176,GOOD YIELD,GOOD YIELD
177,BELOW AVERAGE YIELD,GOOD YIELD
178,GOOD YIELD,GOOD YIELD
179,POOR YIELD,BELOW AVERAGE YIELD
180,GOOD YIELD,GOOD YIELD
181,BELOW AVERAGE YIELD,GOOD YIELD
182,GOOD YIELD,AVERAGE YIELD
183,AVERAGE YIELD,AVERAGE YIELD
184,GOOD YIELD,BELOW AVERAGE YIELD
185,GOOD YIELD,GOOD YIELD
186,AVERAGE YIELD,GOOD YIELD
187,GOOD YIELD,AVERAGE YIELD
188,POOR YIELD,POOR YIELD
189,POOR YIELD,POOR YIELD
190,GOOD YIELD,GOOD YIELD
191,POOR YIELD,POOR YIELD
192,BELOW AVERAGE YIELD,POOR YIELD
193,AVERAGE YIELD,GOOD YIELD
194,GOOD YIELD,GOOD YIELD
195,POOR YIELD,POOR YIELD
196,GOOD YIELD,GOOD YIELD
197,BELOW AVERAGE YIELD,AVERAGE YIELD
198,POOR YIELD,POOR YIELD
199,POOR YIELD,GOOD YIELD
200,BELOW AVERAGE YIELD,AVERAGE YIELD
201,GOOD YIELD,GOOD YIELD
202,GOOD YIELD,GOOD YIELD
203,AVERAGE YIELD,AVERAGE YIELD
204,POOR YIELD,POOR YIELD
205,GOOD YIELD,POOR YIELD
206,BELOW AVERAGE YIELD,POOR YIELD
207,AVERAGE YIELD,AVERAGE YIELD
208,AVERAGE YIELD,GOOD YIELD
209,POOR YIELD,AVERAGE YIELD
210,GOOD YIELD,GOOD YIELD
211,POOR YIELD,POOR YIELD
212,GOOD YIELD,AVERAGE YIELD
213,AVERAGE YIELD,AVERAGE YIELD
214,GOOD YIELD,GOOD YIELD
215,AVERAGE YIELD,AVERAGE YIELD
216,POOR YIELD,BELOW AVERAGE YIELD
217,POOR YIELD,BELOW AVERAGE YIELD
218,AVERAGE YIELD,POOR YIELD
219,AVERAGE YIELD,AVERAGE YIELD
220,AVERAGE YIELD,BELOW AVERAGE YIELD
221,BELOW AVERAGE YIELD,AVERAGE YIELD
222,GOOD YIELD,GOOD YIELD
223,GOOD YIELD,POOR YIELD
224,GOOD YIELD,GOOD YIELD
225,GOOD YIELD,GOOD YIELD
226,GOOD YIELD,BELOW AVERAGE YIELD
227,GOOD YIELD,GOOD YIELD
228,AVERAGE YIELD,BELOW AVERAGE YIELD
229,AVERAGE YIELD,BELOW AVERAGE YIELD
230,AVERAGE YIELD,GOOD YIELD
231,GOOD YIELD,GOOD YIELD
232,AVERAGE YIELD,BELOW AVERAGE YIELD
233,POOR YIELD,GOOD YIELD
234,POOR YIELD,POOR YIELD
235,POOR YIELD,BELOW AVERAGE YIELD
236,GOOD YIELD,GOOD YIELD
237,GOOD YIELD,GOOD YIELD
238,BELOW AVERAGE YIELD,AVERAGE YIELD
239,GOOD YIELD,AVERAGE YIELD
240,POOR YIELD,POOR YIELD
241,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
242,AVERAGE YIELD,AVERAGE YIELD
243,GOOD YIELD,POOR YIELD
244,POOR YIELD,BELOW AVERAGE YIELD
245,POOR YIELD,AVERAGE YIELD
246,GOOD YIELD,GOOD YIELD
247,POOR YIELD,POOR YIELD
248,AVERAGE YIELD,GOOD YIELD
249,BELOW AVERAGE YIELD,AVERAGE YIELD
250,POOR YIELD,AVERAGE YIELD
251,GOOD YIELD,AVERAGE YIELD
252,BELOW AVERAGE YIELD,POOR YIELD
253,AVERAGE YIELD,GOOD YIELD
254,AVERAGE YIELD,BELOW AVERAGE YIELD
255,GOOD YIELD,GOOD YIELD
256,GOOD YIELD,AVERAGE YIELD
257,GOOD YIELD,GOOD YIELD
258,AVERAGE YIELD,GOOD YIELD
259,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
260,AVERAGE YIELD,GOOD YIELD
261,POOR YIELD,POOR YIELD
262,POOR YIELD,BELOW AVERAGE YIELD
263,AVERAGE YIELD,AVERAGE YIELD
264,AVERAGE YIELD,AVERAGE YIELD
265,GOOD YIELD,GOOD YIELD
266,POOR YIELD,BELOW AVERAGE YIELD
267,GOOD YIELD,GOOD YIELD
268,AVERAGE YIELD,BELOW AVERAGE YIELD
269,POOR YIELD,AVERAGE YIELD
270,POOR YIELD,GOOD YIELD
271,AVERAGE YIELD,AVERAGE YIELD
272,GOOD YIELD,AVERAGE YIELD
273,AVERAGE YIELD,GOOD YIELD
274,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
275,POOR YIELD,AVERAGE YIELD
276,GOOD YIELD,GOOD YIELD
277,BELOW AVERAGE YIELD,AVERAGE YIELD
278,GOOD YIELD,POOR YIELD
279,GOOD YIELD,AVERAGE YIELD
280,GOOD YIELD,GOOD YIELD
281,GOOD YIELD,GOOD YIELD
282,BELOW AVERAGE YIELD,AVERAGE YIELD
283,BELOW AVERAGE YIELD,POOR YIELD
284,POOR YIELD,POOR YIELD
285,BELOW AVERAGE YIELD,BELOW AVERAGE YIELD
286,BELOW AVERAGE YIELD,GOOD YIELD
287,BELOW AVERAGE YIELD,AVERAGE YIELD
288,GOOD YIELD,AVERAGE YIELD
