substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition
OB(C1=CC=CC=C1)O,BrC#CC1=CC=CC=C1,CCO,20min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,C1(C#CC2=CC=CC=C2)=CC=CC=C1,83,https://doi.org/10.1002/slct.201803144,optimization,1.2,1,0.1,,,table 4,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(OC)C=C1,BrC#CC1=CC=CC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,73,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(Cl)C=C1,BrC#CC1=CC=CC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,ClC(C=C2)=CC=C2C#CC1=CC=CC=C1,70,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
ClC(C=C2)=CC=C2B1OCC(C)(C)CO1,BrC#CC1=CC=CC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,FC(C=C2)=CC=C2C#CC1=CC=CC=C1,96,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,halobenzene,acetylene,MW
OB(O)C1=CC=C(C=O)C=C1,BrC#CC1=CC=CC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,O=CC(C=C2)=CC=C2C#CC1=CC=CC=C1,83,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(C(C)=O)C=C1,BrC#CC1=CC=CC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,70,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=CN=C1,BrC#CC1=CC=CC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,C1(C#CC2=CC=CC=C2)=CC=CN=C1,80,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
CC/C([B@@]2OC1=CC=CC=C1O2)=C\CC,BrC#CC1=CC=CC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CC/C(C#CC1=CC=CC=C1)=C\CC,1,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,benzene,acetylene,MW
OB(C1=CC=CC=C1)O,BrC#CC1=CC=C(C)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,82,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(OC)C=C1,BrC#CC1=CC=C(C)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CC2=CC=C(C=C2)C#CC1=CC=C(OC)C=C1,63,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(C=O)C=C1,BrC#CC1=CC=C(C)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CC1=CC=C(C#CC2=CC=C(C=O)C=C2)C=C1,63,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(Cl)C=C1,BrC#CC1=CC=C(C)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CC1=CC=C(C#CC2=CC=C(Cl)C=C2)C=C1,55,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
FC1=CC=C(B2OCC(C)(C)CO2)C=C1,BrC#CC1=CC=C(C)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CC1=CC=C(C#CC2=CC=C(F)C=C2)C=C1,99,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,boronic acid,acetylene,MW
OB(O)C1=CC=CN=C1,BrC#CC1=CC=C(C)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CC1=CC=C(C#CC2=CN=CC=C2)C=C1,78,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(C1=CC=CC=C1)O,BrC#CC1=CC=C(OC)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,COC1=CC=C(C#CC2=CC=CC=C2)C=C1,78,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(Cl)C=C1,BrC#CC1=CC=C(OC)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,ClC(C=C2)=CC=C2C#CC1=CC=C(OC)C=C1,68,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(OC)C=C1,BrC#CC1=CC=C(OC)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,COC1=CC=C(C#CC2=CC=C(OC)C=C2)C=C1,72,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(O)C1=CC=C(C=O)C=C1,BrC#CC1=CC=C(OC)C=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,COC1=CC=C(C#CC2=CC=C(C=O)C=C2)C=C1,80,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
OB(C1=CC=CC=C1)O,BrC#CC1=CC=NC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,C1(C#CC2=CC=CC=C2)=CC=NC=C1,78,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,pyridine,MW
OB(O)C1=CC=C(OC)C=C1,BrC#CC1=CC=NC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,COC(C=C2)=CC=C2C#CC1=CC=NC=C1,0,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,pyridine,MW
OB(O)C1=CC=C(Cl)C=C1,BrC#CC1=CC=NC=C1,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,ClC(C=C2)=CC=C2C#CC1=CC=NC=C1,75,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,pyridine,MW
OB(C1=CC=CC=C1)O,CCCCC#CBr,CCO,15min,130,[Cu]I,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,CCCCC#CC1=CC=CC=C1,0,https://doi.org/10.1002/slct.201803144,scope,1.2,1,0.1,,,table 5,Research_Article,suzuki,phenyl boronic acid,acetylene,MW
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,20,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,39,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],NCCN,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,1,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],CNCCNC,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,1,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],C1(P(C3=CC=CC=C3)C2=CC=CC=C2)=CC=CC=C1,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,76,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],OC2=CC=CC1=CC=CN=C12,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,1,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],O[C@H]1[C@H](O)CCCC1,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,65,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],OCCO,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,56,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,82,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,86,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,120,[Cu]I,O=C([O-])[O-].[K+].[K+],,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,86,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,O2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,25,[Cu]I,O=C([O-])[O-].[K+].[K+],,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,85,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 1,article,cadiot,ethynylmethoxybenzene,acetylene,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,20h,25,[Cu]I,O=C([O-])[O-].[K+].[K+],,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,86,https://doi.org/10.1080/00397911.2018.1554142,optimization,1.1,1,0.2,,2,Table 2,article,cadiot,ethynylmethoxybenzene,acetylene,O2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,O=C(O[Zn]OC(C)=O)C,O=C([O-])[O-].[K+].[K+],O[C@H]1[C@H](O)CCCC1,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 1,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],O[C@H]1[C@H](O)CCCC1,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,43,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 1,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OCCO,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,57,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC2=CC=CC1=CC=CN=C12,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,25,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],NCCN,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,7,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],N1(CC2)CCN2CC1,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,34,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,67,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,29,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],CC(CC(C)=O)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,29,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],CNCCNC,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,26,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],N[C@H]1[C@H](N)CCCC1,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,26,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Scheme 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,CC(C)(C)[O-].[Na+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,33,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,71,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,CCN(CC)CC,OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,17,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,[2H-].[Na+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,53,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Na+].[Na+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,34,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,25,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,80,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,74,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,57h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,34,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,50,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,1,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,,O=C([O-])[O-].[Cs+].[Cs+],,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,https://doi.org/10.1016/j.mcat.2017.07.021,optimization,1.2,1,0.2,0.4,2,Table 2,article,cadiot,ethynylmethylbenzene,acetylene,N2
